@relation 'ASS2009-weka.filters.unsupervised.attribute.Remove-R1-2,7'

@attribute skill numeric
@attribute cluster numeric
@attribute difficulty numeric
@attribute BKT numeric
@attribute class {1,0}

@data
107,2,7,0.007989,1
120,2,3,0.732218,1
120,2,3,0.731832,1
120,2,3,0.731446,1
120,2,0,0.73106,1
120,2,1,0.730674,1
60,2,7,0.672662,1
60,2,3,0.672256,1
60,2,4,0.671849,1
57,2,3,0.741722,0
57,2,2,0.743889,1
57,2,3,0.743669,1
57,2,3,0.743449,1
57,2,2,0.743229,1
47,2,0,0.804781,1
47,2,3,0.885514,1
47,2,1,0.935122,1
47,2,1,0.96398,1
37,2,7,0.582822,0
37,2,5,0.584858,1
37,2,4,0.58458,1
37,2,3,0.584302,1
37,2,5,0.584024,1
57,2,0,0.743009,1
57,2,1,0.742789,1
57,2,0,0.742569,1
57,2,3,0.742348,1
47,2,3,0.980236,1
47,2,1,0.989226,1
47,2,1,0.994148,1
47,2,0,0.996827,1
99,2,4,0.938195,0
99,2,5,0.859583,0
99,2,4,0.711758,1
4,2,6,0.598485,0
4,2,7,0.600086,0
4,2,6,0.601684,1
4,2,2,0.601284,1
4,2,5,0.600884,1
4,2,4,0.600484,1
4,2,0,0.600085,1
4,2,2,0.599685,1
4,2,4,0.599286,1
4,2,8,0.598887,0
4,2,5,0.600487,0
4,2,10,0.602084,0
4,2,5,0.603678,1
4,2,1,0.603278,1
4,2,3,0.602877,1
4,2,5,0.602477,1
56,0,0,0.832918,1
46,0,3,0.103915,1
38,0,2,0.714777,1
56,0,0,0.832776,1
46,0,3,0.26984,1
81,0,5,0.570588,1
82,0,2,0.751471,1
80,0,3,0.705053,1
82,0,2,0.850814,1
82,0,0,0.914216,1
98,0,4,0.555305,1
98,0,5,0.742406,1
98,0,2,0.866753,1
98,0,3,0.935652,1
98,0,4,0.970027,1
97,0,2,0.672199,1
69,0,1,0.583333,1
98,0,4,0.986282,1
83,0,4,0.549346,1
43,0,4,0.55665,1
43,2,2,0.708781,1
43,2,4,0.821825,1
43,2,4,0.896273,1
71,2,3,0.371429,1
76,2,7,0.28125,1
48,2,6,0.245333,0
45,2,9,0.460227,0
45,2,9,0.102533,0
45,2,8,0.101206,0
31,2,1,0.599526,1
31,2,1,0.774411,1
75,2,10,0.2,0
99,2,6,0.539898,1
99,2,5,0.652086,0
99,2,4,0.430759,1
99,2,5,0.547315,1
99,2,6,0.658834,1
33,2,2,0.687117,0
33,2,1,0.105921,1
33,2,1,0.248908,1
34,2,1,0.779264,1
34,2,2,0.869106,1
34,2,1,0.925313,1
100,2,3,0.539286,0
100,2,0,0.542228,1
100,2,0,0.542065,1
100,2,0,0.541903,1
100,2,3,0.541741,1
100,2,3,0.541579,1
100,2,3,0.541418,1
100,2,4,0.541256,1
100,2,3,0.541095,1
99,2,4,0.755134,1
99,2,3,0.831198,1
99,2,4,0.887157,0
99,2,0,0.760248,1
99,2,0,0.83507,1
99,2,0,0.889915,1
99,2,3,0.928089,1
99,2,5,0.953713,1
99,2,4,0.970496,1
99,2,4,0.981313,1
99,2,4,0.988212,1
49,2,4,0.394531,0
49,2,4,0.102172,0
49,2,4,0.101205,0
49,2,5,0.101203,0
49,2,5,0.101203,1
49,2,5,0.265836,0
49,2,4,0.101652,1
49,2,5,0.2665,1
49,2,4,0.478683,1
49,2,5,0.682437,1
49,2,5,0.829899,0
49,2,5,0.109705,0
49,2,5,0.101222,1
49,2,4,0.265864,1
49,2,4,0.47797,1
49,2,5,0.68185,1
107,2,7,0.338521,1
107,2,6,0.417159,1
107,2,7,0.50015,0
107,2,8,0.377015,0
107,2,2,0.268156,1
107,2,4,0.338945,1
107,2,8,0.417618,0
107,2,9,0.302643,0
107,2,2,0.208263,1
107,2,3,0.269205,1
107,2,5,0.34014,1
107,2,4,0.418913,1
107,2,3,0.501951,1
120,2,2,0.732218,1
120,2,9,0.731832,1
120,2,4,0.731446,1
120,2,0,0.73106,1
120,2,6,0.730674,1
120,2,0,0.730287,1
60,2,3,0.672662,1
60,2,1,0.672256,1
60,2,3,0.671849,1
47,2,1,0.804781,1
47,2,1,0.885514,1
47,2,5,0.935122,1
47,2,0,0.96398,1
57,2,0,0.741722,1
57,2,0,0.741501,1
57,2,1,0.741281,1
57,2,0,0.74106,1
37,2,0,0.582822,1
37,2,2,0.582545,1
37,2,4,0.582268,1
37,2,4,0.581992,0
37,2,2,0.584029,1
37,2,4,0.583751,1
37,2,3,0.583474,1
37,2,5,0.583197,1
47,2,1,0.980236,1
47,2,2,0.989226,1
47,2,2,0.994148,1
47,2,3,0.996827,1
57,2,2,0.74084,1
57,2,0,0.740619,1
57,2,5,0.740398,1
57,2,0,0.740178,1
99,2,0,0.992583,1
99,2,0,0.995341,1
99,2,2,0.997077,1
4,2,0,0.598485,1
4,2,0,0.598086,1
4,2,4,0.597687,1
4,2,2,0.597288,1
4,2,0,0.59689,1
4,2,3,0.596492,1
4,2,4,0.596093,1
4,2,0,0.595695,1
38,0,2,0.205987,1
38,0,2,0.441737,1
38,0,4,0.6549,1
56,0,0,0.832918,1
38,0,3,0.807675,1
82,0,0,0.751471,1
82,0,1,0.850814,1
81,0,5,0.570588,1
82,0,1,0.914216,1
82,0,2,0.951963,1
98,0,2,0.555305,1
98,0,3,0.742406,1
98,0,3,0.866753,0
97,0,2,0.672199,1
98,0,3,0.112568,1
98,0,4,0.282485,1
98,0,5,0.49637,1
97,0,2,0.823344,1
83,0,4,0.549346,0
43,0,4,0.55665,0
39,7,3,0.558879,1
83,7,5,0.103191,1
39,7,4,0.710557,1
83,7,3,0.268773,1
39,7,3,0.823053,1
71,7,8,0.371429,0
71,7,7,0.372835,0
71,7,10,0.374241,0
71,7,7,0.375647,0
77,7,9,0.258065,0
45,7,2,0.460227,1
31,7,4,0.599526,0
76,7,10,0.28125,0
77,7,6,0.386378,0
75,7,10,0.2,0
31,7,7,0.103689,1
31,7,0,0.269507,1
31,7,0,0.482044,1
77,7,7,0.532508,0
76,7,4,0.282546,0
31,7,0,0.685197,1
31,7,8,0.831653,0
31,7,1,0.109813,0
31,7,0,0.101222,1
77,7,4,0.67318,0
48,7,7,0.245333,0
77,7,5,0.78831,0
31,7,7,0.265865,1
31,7,4,0.47797,1
76,7,7,0.283843,0
31,7,0,0.681851,1
49,7,9,0.394531,1
31,7,1,0.829526,0
31,7,8,0.109682,0
75,7,6,0.274005,1
77,7,9,0.870661,0
31,7,1,0.101222,1
76,7,2,0.285139,1
99,7,5,0.539898,0
99,7,6,0.321638,0
99,7,6,0.161199,0
99,7,7,0.072777,0
99,7,5,0.031616,0
99,7,5,0.013967,1
99,7,3,0.02307,1
99,7,6,0.037257,1
33,7,1,0.687117,1
33,7,2,0.806683,0
33,7,3,0.110305,1
33,7,3,0.254612,0
33,7,1,0.101769,0
33,7,2,0.101255,0
33,7,2,0.101254,0
33,7,2,0.101254,1
33,7,1,0.2428,1
33,7,1,0.413569,1
34,7,2,0.779264,1
34,7,2,0.869106,1
34,7,2,0.925313,0
34,7,2,0.128074,1
34,2,2,0.277423,0
34,2,1,0.101864,0
34,2,2,0.101255,0
34,2,2,0.101254,1
34,2,2,0.2428,0
34,2,1,0.101722,1
100,2,3,0.539286,0
100,2,5,0.542228,0
99,2,4,0.059072,1
99,2,5,0.09192,1
99,2,3,0.139856,1
99,2,5,0.206708,0
99,2,0,0.095894,1
99,2,0,0.145536,1
99,2,0,0.214397,1
99,2,5,0.303947,1
99,2,4,0.411109,1
99,2,4,0.527291,1
99,2,5,0.640512,1
99,2,4,0.739948,1
49,7,5,0.609016,0
49,7,5,0.103798,0
49,7,6,0.101209,0
49,7,4,0.101203,0
49,7,5,0.101203,0
49,7,5,0.101203,0
49,7,4,0.101203,0
100,7,3,0.545164,0
100,7,0,0.548095,1
100,7,0,0.547928,1
100,7,0,0.547761,1
100,7,5,0.547595,1
100,7,3,0.547428,0
100,7,0,0.550355,1
100,7,3,0.550186,1
100,7,5,0.550018,1
100,7,4,0.54985,1
100,7,4,0.549682,0
100,7,0,0.552604,1
100,7,0,0.552434,1
100,7,0,0.552264,1
100,7,6,0.552094,0
100,7,0,0.555011,1
100,7,1,0.554839,1
100,7,0,0.554667,1
64,7,4,0.540984,1
100,7,3,0.554495,0
100,7,0,0.557407,1
100,7,3,0.557234,1
100,7,3,0.55706,1
64,7,5,0.540616,1
100,7,2,0.556887,1
100,7,4,0.556713,1
49,7,4,0.101203,1
49,7,4,0.265836,1
49,7,5,0.477938,0
49,7,5,0.102646,1
49,7,3,0.267969,1
49,7,5,0.480327,1
49,7,4,0.683789,1
49,2,4,0.830759,1
34,2,2,0.243414,1
34,2,1,0.41425,1
34,2,1,0.586771,1
34,2,2,0.732465,1
107,2,5,0.338521,0
107,2,8,0.236647,0
107,2,2,0.158382,1
107,2,6,0.208752,0
107,2,6,0.138155,0
107,2,8,0.089081,0
107,2,2,0.056648,1
107,2,3,0.078227,1
62,2,7,0.384615,0
67,2,8,0.698225,0
63,2,2,0.806452,1
62,2,4,0.386414,0
107,2,7,0.106765,0
107,2,9,0.068183,0
107,2,2,0.04323,1
107,2,4,0.060242,1
107,2,4,0.083014,0
107,2,8,0.052728,0
107,2,3,0.033453,1
107,2,5,0.047019,1
107,2,5,0.06534,1
107,2,6,0.08978,1
107,2,6,0.121848,1
120,2,10,0.732218,0
120,2,4,0.733464,1
120,2,1,0.733079,0
120,2,8,0.734322,0
120,2,3,0.735561,1
120,2,4,0.735177,1
120,2,7,0.734793,1
120,2,3,0.734409,1
60,2,2,0.672662,1
60,2,8,0.672256,0
60,2,3,0.673683,1
60,2,6,0.673277,1
60,2,2,0.672871,0
60,2,3,0.674296,1
60,2,5,0.67389,1
60,2,3,0.673484,1
47,2,1,0.804781,1
47,2,0,0.885514,1
47,2,1,0.935122,1
47,2,2,0.96398,1
57,2,1,0.741722,0
57,2,3,0.743889,0
57,2,0,0.746044,1
57,2,2,0.745825,1
57,2,1,0.745605,1
37,2,5,0.582822,1
37,2,4,0.582545,1
37,2,1,0.582268,1
37,2,3,0.581992,1
47,2,3,0.980236,1
47,2,1,0.989226,1
47,2,1,0.994148,1
47,2,1,0.996827,1
57,2,1,0.745385,1
57,2,3,0.745166,0
57,2,5,0.747313,1
57,2,3,0.747094,1
57,2,1,0.746874,1
57,2,1,0.746655,1
99,2,0,0.819605,1
99,2,0,0.878848,1
99,2,0,0.920518,1
4,2,4,0.598485,1
4,2,0,0.598086,1
4,2,1,0.597687,0
4,2,3,0.59929,1
4,2,0,0.598891,1
4,2,3,0.598492,0
4,2,1,0.600093,1
4,2,1,0.599693,0
4,2,0,0.601292,1
4,2,3,0.600892,1
4,2,4,0.600492,1
4,2,2,0.600093,1
4,2,5,0.599693,0
38,0,3,0.845323,1
56,0,0,0.832918,1
46,0,1,0.618827,1
38,0,2,0.920767,1
82,0,2,0.751471,1
81,0,5,0.570588,0
82,0,1,0.850814,1
82,0,0,0.914216,1
82,0,0,0.951963,1
82,0,2,0.973513,1
82,0,0,0.985522,1
98,0,5,0.555305,1
98,0,3,0.742406,1
98,0,3,0.866753,0
98,0,7,0.112568,0
98,0,2,0.101228,1
98,0,9,0.265874,0
98,0,4,0.101652,1
98,0,5,0.2665,1
98,0,4,0.478683,1
98,7,4,0.682438,1
98,7,4,0.829899,1
98,7,5,0.916205,0
98,7,6,0.120276,0
98,7,2,0.101246,0
98,7,6,0.101203,0
98,7,6,0.101203,0
98,7,7,0.101203,0
98,7,4,0.101203,0
98,7,6,0.101203,0
98,7,3,0.101203,0
98,7,6,0.101203,0
98,7,2,0.101203,0
98,7,6,0.101203,0
98,7,4,0.101203,1
98,7,4,0.265836,0
98,7,5,0.101652,0
98,7,2,0.101204,0
98,7,7,0.101203,0
98,7,4,0.101203,1
98,7,4,0.265836,1
98,7,2,0.477938,1
98,7,3,0.681824,1
98,7,4,0.829509,1
39,7,2,0.558879,1
83,7,3,0.549346,1
83,7,4,0.737954,1
83,7,4,0.864105,1
43,7,3,0.55665,1
71,7,3,0.371429,1
31,7,1,0.599526,1
48,7,6,0.245333,1
31,7,1,0.774411,0
99,7,2,0.539898,1
99,7,5,0.652086,0
99,7,2,0.430759,1
99,7,5,0.547315,1
99,7,4,0.658834,1
99,7,3,0.755134,1
99,7,4,0.831198,1
99,2,7,0.887157,0
99,2,5,0.760248,0
99,2,6,0.56132,1
99,2,3,0.671453,1
99,2,5,0.765456,0
99,2,4,0.568391,0
99,2,6,0.347254,1
99,2,5,0.45954,1
99,2,5,0.575981,1
99,2,4,0.684496,1
99,2,4,0.776009,0
99,2,5,0.582969,1
33,2,1,0.687117,0
33,2,2,0.105921,1
33,2,4,0.248908,1
33,2,2,0.420319,1
34,2,1,0.779264,1
34,2,1,0.869106,1
34,2,1,0.925313,1
100,2,4,0.539286,1
49,2,5,0.394531,1
99,2,3,0.690654,1
49,2,5,0.609016,1
49,2,4,0.78105,1
49,2,4,0.889192,1
49,2,5,0.947121,1
64,2,3,0.540984,1
100,2,4,0.539126,0
100,2,3,0.542068,0
100,2,2,0.545005,0
100,2,0,0.547936,1
100,2,0,0.547769,1
100,2,0,0.547603,1
100,2,5,0.547436,1
64,2,4,0.540616,1
100,2,4,0.54727,1
64,2,5,0.540248,1
64,2,4,0.53988,1
99,2,4,0.78095,0
99,2,4,0.589914,1
99,2,3,0.696735,1
99,2,7,0.785806,1
99,2,5,0.854178,1
99,2,2,0.903403,1
99,2,4,0.937229,0
99,2,0,0.857576,1
99,2,0,0.90578,1
99,2,0,0.93883,1
99,2,4,0.960788,1
99,2,4,0.975073,1
99,2,4,0.984239,1
99,2,3,0.990069,1
99,2,2,0.993756,1
107,2,8,0.338521,0
107,2,8,0.236647,0
107,2,1,0.158382,0
107,2,4,0.102842,0
107,2,3,0.065609,1
107,2,7,0.090136,1
107,2,6,0.122312,1
120,2,4,0.732218,1
120,2,10,0.731832,0
120,2,4,0.733079,1
120,2,8,0.732694,0
120,2,5,0.733939,1
120,2,6,0.733554,1
120,2,1,0.733169,0
120,2,0,0.734412,1
60,2,5,0.672662,1
60,2,3,0.672256,1
60,2,7,0.671849,0
60,2,2,0.673278,1
60,2,5,0.672871,1
60,2,6,0.672465,0
60,2,3,0.673892,1
60,2,3,0.673486,1
60,2,2,0.67308,1
47,2,2,0.804781,1
47,2,3,0.885514,1
47,2,1,0.935122,1
47,2,2,0.96398,1
37,2,3,0.582822,0
37,2,3,0.584858,1
37,2,3,0.58458,1
37,2,0,0.584302,1
37,2,2,0.584024,1
57,2,1,0.741722,1
57,2,2,0.741501,1
57,2,1,0.741281,1
57,2,4,0.74106,1
99,2,5,0.99608,1
99,2,2,0.997541,1
99,2,1,0.998458,1
4,2,8,0.598485,1
4,2,3,0.598086,0
4,2,3,0.599688,0
4,2,0,0.601287,1
4,2,1,0.600887,1
4,2,2,0.600487,0
38,0,3,0.714777,1
56,0,1,0.832918,1
56,0,0,0.832776,1
46,0,3,0.103915,1
82,0,1,0.751471,1
82,0,3,0.850814,1
81,0,5,0.570588,1
80,0,3,0.705053,1
81,0,4,0.75367,1
43,0,2,0.55665,1
39,0,2,0.558879,0
69,0,1,0.583333,1
98,0,4,0.555305,1
98,0,3,0.742406,1
98,0,5,0.866753,0
43,0,4,0.708781,1
43,0,4,0.821825,1
43,0,4,0.896273,0
83,0,2,0.549346,1
39,0,3,0.103846,1
39,7,2,0.246196,1
43,7,4,0.120056,1
43,7,4,0.267192,1
98,7,5,0.112568,0
98,7,6,0.101228,1
98,7,2,0.265874,1
98,7,6,0.477981,0
98,7,2,0.102647,0
98,7,6,0.101206,1
98,7,3,0.265841,0
98,7,9,0.101652,0
98,7,4,0.101204,0
98,7,6,0.101203,1
98,7,0,0.265836,1
98,7,8,0.477938,1
98,7,4,0.681824,1
98,7,3,0.829509,0
98,7,7,0.109681,0
98,7,2,0.101222,0
98,7,9,0.101203,0
98,2,4,0.101203,1
98,2,2,0.265836,1
98,2,5,0.477938,1
69,2,7,0.499643,0
97,2,3,0.672199,0
69,2,0,0.62629,1
98,2,5,0.681824,0
98,2,4,0.104844,0
98,2,5,0.101211,1
69,2,5,0.54445,0
97,2,2,0.104679,1
98,2,2,0.265848,1
98,2,3,0.477952,1
69,2,2,0.667286,1
98,2,3,0.681835,1
98,2,4,0.829516,1
98,2,5,0.915998,1
71,2,7,0.371429,0
71,2,8,0.372835,0
71,2,4,0.374241,1
71,2,8,0.373698,1
31,2,0,0.599526,1
32,2,4,0.538462,0
48,2,6,0.245333,0
76,2,7,0.28125,0
31,2,0,0.774411,1
76,2,4,0.282546,1
77,2,9,0.258065,0
99,2,5,0.539898,0
99,2,7,0.321638,1
99,2,2,0.431146,1
99,2,5,0.547706,1
34,2,1,0.779264,1
33,2,1,0.687117,0
100,2,4,0.539286,0
100,2,2,0.542228,0
100,2,5,0.545164,1
100,2,4,0.544999,1
64,2,4,0.540984,1
64,2,4,0.540616,1
100,2,3,0.544835,0
100,2,0,0.547767,1
100,2,0,0.5476,1
100,2,0,0.547434,1
64,2,4,0.540248,0
100,2,4,0.547267,0
100,2,0,0.550194,1
100,2,3,0.550026,0
99,2,4,0.659188,0
100,2,0,0.552947,1
100,2,0,0.552777,1
100,2,0,0.552606,1
100,2,3,0.552436,1
99,2,3,0.438478,1
99,2,2,0.55508,1
99,2,1,0.66585,1
99,2,3,0.760886,1
100,2,3,0.552266,1
100,2,3,0.552096,0
100,2,0,0.555013,1
100,2,3,0.554841,0
100,2,4,0.557753,1
100,2,3,0.557579,0
100,2,0,0.560484,1
100,2,0,0.560308,1
100,2,0,0.560133,1
64,2,3,0.541948,1
100,2,3,0.559957,0
100,2,0,0.562857,1
100,2,0,0.56268,1
100,2,0,0.562502,1
100,2,4,0.562325,1
100,2,5,0.562148,1
100,2,3,0.561971,1
100,2,5,0.561794,0
100,2,0,0.56469,1
100,2,0,0.564512,1
100,2,0,0.564333,1
100,2,3,0.564154,1
99,2,4,0.835552,1
99,2,4,0.890258,1
99,2,5,0.928323,1
99,2,4,0.953868,1
100,2,4,0.563976,1
100,2,6,0.563798,1
100,2,5,0.56362,1
100,2,3,0.563442,1
49,2,5,0.394531,0
34,2,1,0.869106,0
34,2,1,0.115715,0
34,2,2,0.101295,1
33,2,2,0.105921,1
33,2,2,0.248908,1
33,2,1,0.420319,1
33,2,2,0.592338,1
34,2,1,0.242854,1
34,2,1,0.413629,1
34,2,1,0.586199,0
34,2,2,0.104181,1
34,2,2,0.246634,1
34,2,2,0.417812,1
34,2,2,0.590043,1
34,2,2,0.734997,1
49,2,4,0.102172,0
49,2,5,0.101205,0
49,2,5,0.101203,1
49,2,4,0.265836,0
49,2,5,0.101652,1
49,2,4,0.2665,1
49,2,5,0.478683,1
49,2,5,0.682437,1
49,2,5,0.829899,1
107,2,5,0.338521,1
62,2,5,0.384615,1
107,2,8,0.417159,0
107,2,9,0.302246,0
107,2,2,0.207954,1
107,2,3,0.268837,1
107,2,7,0.339721,0
107,2,10,0.237612,0
107,2,3,0.159091,1
107,2,4,0.209626,1
107,2,5,0.270826,1
107,2,6,0.341984,1
107,2,4,0.420909,0
107,2,8,0.305497,1
107,2,3,0.380934,1
107,2,5,0.462477,1
107,2,4,0.545995,1
107,2,6,0.626947,1
107,2,6,0.701325,1
120,2,1,0.732218,1
120,2,1,0.731832,1
120,2,7,0.731446,1
120,2,1,0.73106,1
120,2,2,0.730674,1
60,2,1,0.672662,1
60,2,1,0.672256,1
60,2,7,0.671849,1
47,2,0,0.804781,1
47,2,2,0.885514,1
47,2,0,0.935122,1
47,2,0,0.96398,1
57,2,1,0.741722,1
57,2,1,0.741501,1
57,2,2,0.741281,1
57,2,0,0.74106,1
37,2,5,0.582822,1
37,2,2,0.582545,1
37,2,3,0.582268,1
37,2,5,0.581992,1
47,2,3,0.980236,1
47,2,1,0.989226,1
47,2,2,0.994148,0
47,2,1,0.369454,1
47,2,1,0.544567,1
47,2,2,0.699085,1
47,2,2,0.815085,1
57,2,1,0.74084,1
57,2,1,0.740619,1
57,2,3,0.740398,1
57,2,4,0.740178,1
4,2,0,0.598485,1
4,2,0,0.598086,1
4,2,7,0.597687,1
4,2,2,0.597288,1
4,2,1,0.59689,1
4,2,2,0.596492,1
4,2,4,0.596093,1
99,2,0,0.970597,1
99,2,0,0.981377,1
99,2,4,0.988253,1
99,2,0,0.992609,1
4,2,1,0.595695,1
4,2,0,0.595297,1
4,2,5,0.594899,1
38,0,2,0.845323,1
38,0,2,0.920767,1
38,0,1,0.960673,1
38,0,3,0.980795,1
82,0,1,0.751471,1
80,0,4,0.705053,1
81,0,6,0.570588,1
82,0,2,0.850814,1
82,0,1,0.914216,1
98,0,2,0.555305,1
98,0,4,0.742406,0
98,0,6,0.106163,0
98,0,2,0.101214,1
98,0,5,0.265852,0
98,0,5,0.101652,1
98,0,2,0.2665,1
98,0,2,0.478683,1
98,0,5,0.682437,1
98,0,4,0.829899,1
69,0,8,0.583333,0
69,7,7,0.701418,0
98,7,3,0.916205,1
98,7,5,0.960574,1
69,7,2,0.797619,1
98,7,3,0.981868,1
98,7,3,0.991751,1
83,7,4,0.549346,1
39,7,3,0.558879,0
43,7,1,0.55665,1
83,7,4,0.737954,1
43,7,1,0.708781,1
83,7,5,0.864105,1
83,7,4,0.934279,1
71,7,8,0.371429,1
76,7,10,0.28125,0
75,7,6,0.2,0
31,7,1,0.599526,1
76,7,2,0.282546,1
48,7,6,0.245333,0
31,7,1,0.774411,1
31,2,1,0.885406,0
76,2,10,0.281915,0
77,2,6,0.258065,1
99,2,5,0.539898,0
99,2,4,0.321638,1
99,2,5,0.431146,1
99,2,3,0.547706,1
33,2,2,0.687117,1
33,2,3,0.806683,0
33,2,2,0.110305,1
33,2,2,0.254612,1
33,2,1,0.426582,0
33,2,2,0.102673,1
33,2,3,0.244661,1
33,2,2,0.415631,1
33,2,5,0.588041,1
33,2,2,0.733449,0
33,2,1,0.107157,1
33,2,2,0.25052,1
33,2,3,0.422093,1
33,2,6,0.593959,1
34,2,2,0.779264,1
34,2,2,0.869106,1
34,2,1,0.925313,1
34,2,1,0.958367,1
34,2,1,0.977104,1
33,2,2,0.738017,1
100,2,5,0.539286,0
100,2,0,0.542228,1
100,2,3,0.542065,1
100,2,2,0.541903,1
100,2,2,0.541741,1
64,2,5,0.540984,1
64,2,4,0.540616,1
99,2,4,0.659188,0
49,2,4,0.394531,0
99,2,0,0.438478,1
99,2,0,0.55508,1
99,2,0,0.66585,1
99,2,4,0.760886,0
99,2,2,0.562183,1
99,2,1,0.672226,1
99,2,0,0.766084,1
99,2,6,0.839468,0
99,2,1,0.678405,1
99,2,1,0.771095,1
99,2,2,0.843228,0
99,2,5,0.684516,1
99,2,5,0.776025,1
99,2,3,0.846912,1
99,2,4,0.898298,1
99,2,5,0.933781,1
49,2,4,0.102172,0
49,2,5,0.101205,0
49,2,4,0.101203,1
49,2,5,0.265836,1
49,2,5,0.477938,0
49,2,6,0.102646,0
49,2,5,0.101206,1
49,2,5,0.265841,1
49,2,3,0.477944,1
49,2,4,0.681829,1
49,2,5,0.829512,1
107,2,4,0.338521,1
107,2,5,0.417159,1
107,2,5,0.50015,0
107,2,8,0.377015,0
107,2,2,0.268156,1
107,2,5,0.338945,1
107,2,5,0.417618,1
107,2,6,0.500622,1
120,2,3,0.732218,1
120,2,5,0.731832,1
120,2,0,0.731446,1
120,2,0,0.73106,1
120,2,1,0.730674,1
60,2,2,0.672662,1
60,2,3,0.672256,1
60,2,4,0.671849,1
47,2,1,0.804781,1
47,2,0,0.885514,1
47,2,1,0.935122,1
47,2,4,0.96398,1
57,2,0,0.741722,1
57,2,1,0.741501,1
57,2,2,0.741281,1
57,2,2,0.74106,1
37,2,3,0.582822,1
37,2,3,0.582545,1
37,2,5,0.582268,1
37,2,1,0.581992,1
47,2,2,0.980236,0
47,2,0,0.200392,1
47,2,1,0.365371,1
47,2,1,0.54062,1
47,2,2,0.695892,1
57,2,1,0.74084,1
57,2,2,0.740619,1
57,2,3,0.740398,1
57,2,2,0.740178,1
99,2,2,0.95747,1
99,2,4,0.972929,1
4,2,5,0.598485,1
4,2,2,0.598086,1
4,2,4,0.597687,1
4,2,1,0.597288,1
4,2,3,0.59689,1
4,2,2,0.596492,1
4,2,2,0.596093,0
4,2,5,0.597699,1
4,2,3,0.597301,1
4,2,6,0.596902,1
4,2,4,0.596504,1
82,0,1,0.850814,1
82,0,2,0.914216,1
81,0,6,0.570588,1
80,0,3,0.705053,1
56,0,0,0.832918,1
46,0,3,0.618827,1
56,0,1,0.832776,1
56,0,1,0.832633,1
46,0,2,0.787834,1
98,0,6,0.555305,0
98,0,7,0.103244,0
98,0,4,0.101207,1
98,0,6,0.265843,0
98,0,4,0.101652,0
98,0,4,0.101204,1
98,0,6,0.265837,1
98,0,4,0.47794,0
98,0,2,0.102646,1
98,0,5,0.267969,1
98,0,3,0.480327,0
98,7,6,0.102662,1
98,7,1,0.267993,1
98,7,5,0.480353,1
98,7,3,0.683811,1
98,7,2,0.830772,1
98,7,3,0.916674,0
98,7,5,0.120392,1
98,7,1,0.29375,1
98,7,4,0.508574,1
98,7,4,0.706553,1
98,7,2,0.84503,1
98,7,4,0.924283,1
98,7,4,0.964524,1
98,7,2,0.983718,1
98,7,4,0.992599,1
83,7,3,0.549346,0
83,7,4,0.103191,1
83,7,4,0.268773,0
43,7,4,0.55665,0
39,7,3,0.558879,1
39,7,2,0.710557,1
39,7,3,0.823053,1
39,7,3,0.897042,1
39,7,2,0.941934,1
71,7,7,0.371429,0
71,7,7,0.372835,0
71,7,3,0.374241,1
71,7,4,0.373698,1
77,7,5,0.258065,0
31,7,1,0.599526,1
31,7,4,0.774411,0
76,7,5,0.28125,0
45,7,2,0.460227,1
32,7,5,0.538462,0
32,7,8,0.58464,0
71,7,2,0.373156,1
48,7,8,0.245333,0
45,7,9,0.667056,0
45,7,9,0.104595,0
45,7,10,0.10121,0
45,7,8,0.101203,0
49,7,6,0.394531,0
49,7,10,0.102172,0
49,7,8,0.101205,0
49,7,6,0.101203,0
49,7,4,0.101203,0
49,7,9,0.101203,0
49,7,10,0.101203,0
49,7,10,0.101203,0
49,7,8,0.101203,0
49,7,7,0.101203,0
31,7,8,0.107142,0
77,7,2,0.386378,0
99,7,2,0.539898,0
99,7,4,0.321638,0
99,7,3,0.161199,1
99,7,4,0.235354,0
99,7,1,0.111195,1
99,7,5,0.167168,0
99,7,2,0.075729,0
99,7,5,0.032917,1
99,7,3,0.052437,0
99,7,7,0.022783,1
99,7,5,0.036813,1
99,7,2,0.058394,0
99,7,7,0.025347,0
99,7,9,0.011356,0
99,7,4,0.005601,1
99,7,5,0.009894,1
99,7,5,0.016671,1
99,7,4,0.0273,1
33,7,3,0.687117,0
49,7,5,0.101203,0
49,7,5,0.101203,0
49,7,4,0.101203,1
49,7,5,0.265836,0
49,7,5,0.101652,0
49,7,4,0.101204,0
49,7,4,0.101203,1
49,7,4,0.265836,1
49,7,4,0.477938,1
49,7,5,0.681824,1
99,7,4,0.0438,0
99,7,0,0.019099,1
99,7,0,0.031086,1
99,7,0,0.049628,1
99,7,4,0.077801,0
99,7,2,0.033833,0
99,7,3,0.014895,0
99,7,0,0.007048,1
99,7,4,0.012182,0
99,7,0,0.005938,1
99,7,0,0.010427,1
99,7,0,0.01751,1
99,7,5,0.02861,0
99,7,0,0.012713,1
99,7,0,0.021102,1
99,7,0,0.034203,1
99,7,4,0.054407,0
99,7,4,0.023629,0
99,7,3,0.010644,0
99,7,1,0.005311,1
99,7,3,0.009434,0
99,7,3,0.004818,0
99,7,1,0.002944,0
99,7,1,0.002187,0
99,7,4,0.001881,0
99,7,0,0.001758,1
99,7,0,0.003798,1
99,7,0,0.007037,1
99,7,5,0.012165,0
99,7,0,0.005931,1
