@relation 'ASS2009-weka.filters.unsupervised.attribute.Remove-R1-2,7'

@attribute skill numeric
@attribute cluster numeric
@attribute difficulty numeric
@attribute BKT numeric
@attribute class {1,0}

@data
107,5,4,0.01004,1
107,5,7,0.014938,0
107,5,2,0.010056,1
107,5,9,0.01496,0
107,5,3,0.010069,1
107,5,2,0.014979,1
107,5,3,0.021754,1
107,5,5,0.031063,0
107,5,5,0.019952,0
107,5,8,0.013119,0
107,5,2,0.008947,1
107,5,5,0.013427,1
107,5,7,0.019615,0
107,5,2,0.012913,1
107,5,4,0.018907,0
107,5,8,0.01248,0
107,5,2,0.008558,1
107,5,5,0.012888,0
107,5,8,0.008806,0
107,5,4,0.006325,1
107,5,2,0.009794,1
107,5,9,0.014599,0
107,5,5,0.009848,0
107,5,7,0.006958,1
3,5,2,0.676556,1
3,5,3,0.676254,1
3,5,4,0.675953,0
3,5,3,0.677734,0
3,5,4,0.679509,1
85,5,9,0.041237,0
86,5,5,0.532258,1
86,5,8,0.531731,0
84,5,7,0.314815,0
84,5,4,0.316116,1
84,5,6,0.315362,1
85,5,10,0.015182,0
84,5,7,0.31461,1
7,5,4,0.12875,0
7,5,1,0.057125,1
7,5,2,0.089021,1
7,5,2,0.135698,1
7,5,4,0.201049,1
27,5,2,0.685973,1
59,5,5,0.522184,1
2,5,3,0.043616,1
2,5,3,0.076568,1
21,5,2,0.632,0
21,5,6,0.633529,1
21,5,5,0.633122,1
21,5,5,0.632715,1
5,5,2,0.756863,1
5,5,1,0.756697,1
95,5,4,0.865087,1
33,5,1,0.891479,1
83,5,4,0.551893,1
10,5,3,0.629252,1
12,5,3,0.709544,1
10,5,6,0.62869,1
10,5,9,0.628128,0
23,5,6,0.535055,0
23,5,4,0.536514,1
23,5,6,0.535984,0
23,5,4,0.537442,1
23,5,2,0.536911,1
23,5,1,0.53638,1
99,5,3,0.694796,0
99,5,4,0.47887,1
99,5,6,0.594805,1
99,5,1,0.700997,1
99,5,6,0.789194,0
99,5,5,0.601671,1
99,5,2,0.706947,1
99,5,5,0.793904,1
99,5,4,0.86015,1
99,5,4,0.907576,1
99,5,4,0.940038,0
99,5,7,0.863429,0
105,5,1,0.805195,1
105,5,0,0.805041,1
105,5,3,0.804887,0
105,5,0,0.808201,1
105,5,0,0.808049,1
105,5,1,0.807896,1
94,5,5,0.435,1
94,5,3,0.434747,0
94,5,2,0.43654,1
94,5,6,0.436284,1
50,5,2,0.650964,1
99,5,2,0.718324,1
57,5,3,0.72949,1
57,5,2,0.729197,0
57,5,6,0.730781,0
57,5,3,0.732358,0
57,5,2,0.733929,1
57,5,4,0.733638,1
57,5,3,0.733346,1
27,5,4,0.685672,1
27,5,6,0.685371,0
27,5,5,0.68712,1
27,5,2,0.686819,0
27,5,2,0.688563,0
27,5,3,0.690301,1
13,5,3,0.444174,1
99,5,2,0.802844,1
99,5,0,0.866698,1
99,5,1,0.91213,0
99,5,4,0.807192,1
15,5,3,0.651332,1
15,5,1,0.809732,1
26,5,2,0.685567,1
34,5,2,0.777049,1
120,5,0,0.722346,1
31,5,2,0.796593,1
31,5,2,0.862125,1
31,5,3,0.908952,0
31,5,2,0.801048,1
99,5,6,0.869865,1
99,5,0,0.914324,1
99,5,4,0.944561,0
99,5,4,0.872948,1
99,5,1,0.916455,1
99,5,5,0.945984,0
99,5,7,0.875967,0
99,5,6,0.740165,1
99,5,4,0.819772,1
99,5,2,0.878968,1
99,5,3,0.920601,1
99,5,5,0.948746,1
99,5,6,0.967268,1
99,5,5,0.979243,1
99,5,4,0.986896,1
99,5,4,0.991752,0
46,5,3,0.628483,1
46,5,2,0.79443,1
46,5,6,0.896737,1
46,5,2,0.950917,0
46,5,4,0.134599,1
46,5,3,0.313812,1
46,5,2,0.529791,1
21,5,2,0.632308,1
21,5,4,0.631902,0
21,5,3,0.633431,0
21,5,3,0.634956,0
21,5,3,0.636478,0
21,5,3,0.637997,0
21,5,2,0.639512,1
21,5,7,0.639104,0
21,5,2,0.640616,1
100,5,6,0.531081,1
100,5,4,0.530928,1
100,5,5,0.530775,0
100,5,5,0.533731,1
100,5,5,0.533576,1
100,5,3,0.533421,1
52,5,5,0.509449,1
8,5,2,0.651553,1
8,5,2,0.680962,1
8,5,2,0.708985,0
8,5,2,0.621268,1
99,5,5,0.97979,0
99,5,1,0.951335,1
99,5,2,0.968953,1
99,5,2,0.980324,1
80,5,4,0.83873,1
80,5,4,0.920935,0
80,5,3,0.121506,1
80,5,2,0.295342,1
93,5,5,0.385965,0
93,5,4,0.322338,1
93,5,8,0.356821,0
93,5,5,0.295743,1
93,5,4,0.328815,1
45,5,3,0.565483,1
45,5,5,0.749932,1
45,5,4,0.871201,1
45,5,6,0.937947,0
46,5,7,0.723102,0
7,5,7,0.287101,1
46,5,3,0.10568,0
7,5,8,0.391694,0
46,5,7,0.101213,0
7,5,2,0.206747,1
7,5,7,0.294321,0
7,5,0,0.144692,1
13,5,3,0.389524,0
13,5,6,0.435112,0
13,5,5,0.481769,1
13,5,4,0.425985,1
13,5,5,0.372103,1
34,5,1,0.867665,1
30,5,0,0.492401,1
99,5,4,0.987584,1
87,5,4,0.460123,0
87,5,6,0.461655,1
87,5,5,0.461201,1
87,5,7,0.460747,0
87,5,4,0.462279,1
87,5,5,0.461824,0
87,5,8,0.463355,0
39,5,4,0.55619,1
39,5,3,0.708414,1
39,5,4,0.821571,1
39,5,5,0.896114,0
42,5,3,0.422222,0
42,5,2,0.330094,1
42,5,3,0.360284,1
42,5,4,0.39157,0
42,5,3,0.302684,0
42,5,3,0.22666,1
49,5,5,0.385396,1
49,5,4,0.60051,1
49,5,5,0.775103,1
49,5,5,0.885802,0
59,5,0,0.805711,1
43,5,3,0.53322,1
6,5,2,0.600575,1
83,5,3,0.739861,1
43,5,4,0.689874,1
18,5,1,0.869048,1
99,5,3,0.992186,0
99,5,5,0.980843,0
99,5,5,0.9538,1
99,5,5,0.970553,0
99,5,3,0.930023,0
99,5,5,0.842762,1
99,5,3,0.895369,1
10,5,0,0.629433,1
28,5,1,0.673913,1
99,5,3,0.931797,1
99,5,5,0.956162,0
99,5,2,0.897912,1
60,5,3,0.704797,1
58,5,2,0.657343,0
58,5,4,0.659184,1
58,5,2,0.658883,1
58,5,3,0.658582,0
58,5,6,0.66042,0
58,5,7,0.662251,0
58,5,2,0.664077,1
58,5,9,0.663776,0
58,5,3,0.665597,1
58,5,3,0.665296,0
58,5,0,0.667112,1
58,5,6,0.666811,1
50,5,5,0.809489,0
50,5,5,0.10859,0
50,5,3,0.101219,1
50,5,5,0.26586,0
50,5,5,0.101652,1
50,5,5,0.2665,0
50,5,4,0.101654,1
50,5,5,0.266503,0
50,5,6,0.101654,0
50,5,4,0.101204,0
50,5,3,0.101203,0
50,5,4,0.101203,1
50,5,4,0.265836,0
50,5,3,0.101652,1
50,5,4,0.2665,0
50,5,5,0.101654,0
50,5,4,0.101204,0
50,5,2,0.101203,1
50,5,3,0.265836,0
50,5,3,0.101652,0
50,5,2,0.101204,0
50,5,4,0.101203,1
50,5,5,0.265836,0
50,5,4,0.101652,1
50,5,3,0.2665,1
50,5,4,0.478683,0
50,5,3,0.102651,0
50,5,4,0.101206,1
50,5,3,0.265841,1
97,5,3,0.672234,1
18,5,3,0.868926,1
82,5,1,0.841384,1
83,5,3,0.865241,1
8,5,2,0.651882,1
82,5,1,0.908427,1
7,5,1,0.213257,1
7,5,4,0.302518,1
55,5,1,0.596639,1
80,5,2,0.510281,1
61,5,3,0.663717,0
61,5,6,0.104542,0
61,5,2,0.10121,1
61,5,5,0.265847,1
61,5,2,0.477951,1
61,5,2,0.681834,1
1,5,4,0.641379,0
1,5,3,0.105012,0
1,5,4,0.101264,0
1,5,3,0.101254,0
1,5,3,0.101254,0
1,5,1,0.101254,1
1,5,2,0.2428,0
1,5,2,0.101722,0
1,5,5,0.101255,1
1,5,2,0.242802,1
1,5,4,0.413571,0
1,5,2,0.102586,0
1,5,3,0.101257,0
1,5,2,0.101254,0
1,5,2,0.101254,0
1,5,3,0.101254,0
1,5,3,0.101254,1
1,5,4,0.2428,0
1,5,2,0.101722,0
1,5,2,0.101255,1
1,5,5,0.242802,1
1,5,4,0.413571,0
90,5,2,0.575269,1
90,5,3,0.574996,0
90,5,0,0.577048,1
90,5,1,0.576774,1
90,5,0,0.5765,1
90,5,6,0.576227,0
90,5,0,0.578276,1
90,5,2,0.578001,1
90,5,5,0.577727,1
90,5,3,0.577453,1
90,5,2,0.577179,1
90,5,1,0.576905,1
90,5,3,0.576631,1
90,5,5,0.576358,1
90,5,0,0.576084,1
90,5,0,0.575811,1
90,5,6,0.575538,1
90,5,1,0.575265,1
90,5,2,0.574992,1
90,5,0,0.574719,1
90,5,0,0.574447,1
90,5,1,0.574174,1
90,5,4,0.573902,1
90,5,5,0.57363,0
90,5,0,0.575685,1
90,5,5,0.575412,0
90,5,5,0.577462,0
90,5,2,0.579509,1
90,5,2,0.579234,1
90,5,4,0.578959,1
90,5,0,0.578684,1
90,5,3,0.578409,1
90,5,1,0.578135,1
90,5,3,0.57786,1
90,5,4,0.577586,1
90,5,2,0.577312,1
90,5,1,0.577038,1
90,5,6,0.576764,0
90,5,3,0.578812,0
90,5,3,0.580856,1
90,5,6,0.58058,1
90,5,5,0.580305,1
90,5,4,0.580029,1
90,5,3,0.579753,1
90,5,0,0.579478,1
90,5,0,0.579203,1
15,5,2,0.905229,1
15,5,1,0.955154,1
8,5,4,0.681276,0
8,5,1,0.590057,1
8,5,4,0.621675,0
8,5,6,0.525336,0
8,5,2,0.42718,1
8,5,1,0.460002,1
8,5,3,0.493137,1
8,5,2,0.526301,0
8,5,2,0.428127,1
8,5,4,0.460961,0
21,5,6,0.640209,1
21,5,7,0.639801,1
21,5,6,0.639393,0
21,5,6,0.640905,1
2,5,3,0.130387,1
2,5,5,0.212797,1
46,5,2,0.101203,1
46,5,3,0.265836,1
46,5,3,0.477938,1
46,5,2,0.681824,1
35,5,1,0.852201,1
30,5,1,0.525567,1
30,5,0,0.558482,1
30,5,0,0.590867,1
30,5,0,0.622462,1
30,5,2,0.653033,1
30,5,1,0.682377,1
21,5,3,0.640497,0
21,5,2,0.642006,0
21,5,4,0.643511,0
21,5,5,0.645013,0
21,5,5,0.646511,0
21,5,3,0.648005,1
21,5,3,0.647597,0
21,5,7,0.649089,1
21,5,2,0.648681,1
92,5,9,0.146789,0
92,5,8,0.126669,0
93,5,2,0.363608,0
93,5,3,0.301899,0
92,5,8,0.109079,0
92,5,6,0.093798,0
92,5,4,0.080595,1
92,5,8,0.099256,1
93,5,2,0.246742,0
92,5,7,0.121467,0
93,5,6,0.198949,0
93,5,4,0.158637,0
92,5,6,0.104551,0
92,5,7,0.089878,0
92,5,3,0.077219,0
93,5,3,0.125401,1
93,5,8,0.143784,0
92,5,7,0.066347,0
93,5,6,0.113327,0
92,5,4,0.057045,1
93,5,7,0.088852,1
92,5,8,0.07094,0
93,5,2,0.102763,1
89,5,1,0.890756,1
46,5,3,0.829509,1
46,5,3,0.915995,1
46,5,3,0.960471,1
46,5,3,0.98182,1
104,5,3,0.648352,1
104,5,6,0.647792,0
104,5,5,0.649055,1
104,5,6,0.648495,1
99,5,0,0.93352,1
82,5,1,0.948599,1
82,5,3,0.971619,1
82,5,6,0.984475,0
82,5,3,0.224282,1
82,5,2,0.392813,1
82,5,2,0.566822,0
14,5,1,0.101169,1
14,5,4,0.29788,1
21,5,5,0.648273,0
21,5,2,0.649762,0
21,5,5,0.651249,0
21,5,2,0.652731,0
21,5,4,0.65421,1
21,5,2,0.653802,1
21,5,2,0.653394,1
21,5,3,0.652986,0
21,5,4,0.654464,1
21,5,6,0.654056,0
21,5,4,0.655531,0
21,5,1,0.657003,1
21,5,2,0.656595,1
81,5,3,0.565041,1
81,5,4,0.749607,1
81,5,5,0.87101,0
81,5,4,0.113003,1
81,5,7,0.283115,0
81,5,5,0.101711,1
81,5,5,0.266588,1
81,5,6,0.478781,0
81,5,5,0.102652,0
81,5,4,0.101206,1
48,5,3,0.259669,0
48,5,5,0.056783,0
48,5,8,0.011039,0
48,5,7,0.002877,1
48,5,6,0.00742,0
48,5,6,0.002258,1
48,5,3,0.006042,1
82,5,2,0.103939,1
99,5,2,0.957298,1
42,5,5,0.251162,0
42,5,4,0.184803,1
42,5,5,0.206129,0
42,5,3,0.14946,1
42,5,5,0.167701,1
42,5,4,0.18758,0
42,5,4,0.135225,1
42,5,3,0.152119,1
30,5,2,0.710328,1
13,5,5,0.321315,0
13,5,8,0.363781,0
13,5,7,0.408408,0
15,5,0,0.979319,1
13,5,7,0.454536,0
13,5,7,0.501406,1
13,5,6,0.445277,1
38,5,2,0.704028,1
19,5,4,0.733813,0
19,5,1,0.105939,1
19,5,3,0.272816,1
19,5,6,0.485724,0
19,5,1,0.102698,1
97,5,6,0.852852,1
26,5,2,0.685266,1
6,5,2,0.743093,0
6,5,2,0.10747,1
6,5,7,0.250927,0
6,5,2,0.101754,1
6,5,6,0.243456,0
6,5,2,0.101724,1
6,5,3,0.243417,1
99,0,2,0.55286,1
95,0,2,0.864253,1
99,0,4,0.663849,0
99,0,6,0.443603,1
99,0,5,0.560204,1
99,0,3,0.670454,1
120,0,5,0.711864,0
120,0,10,0.712971,0
120,0,5,0.714076,1
120,0,7,0.713545,1
120,0,5,0.713014,0
120,0,10,0.714118,0
120,0,7,0.715219,0
120,0,7,0.716317,0
120,0,4,0.717412,0
120,0,5,0.718504,0
120,0,8,0.719593,0
120,0,10,0.720679,0
120,0,3,0.721762,1
120,0,3,0.721237,1
120,6,6,0.720712,0
120,6,5,0.721794,0
120,6,6,0.722874,0
120,6,3,0.723951,1
120,6,8,0.723428,0
120,6,7,0.724503,0
120,6,5,0.725576,0
120,6,6,0.726645,0
120,6,7,0.727712,1
120,6,8,0.727191,1
120,6,2,0.726671,1
22,6,0,0.971098,1
3,6,1,0.675978,1
99,6,4,0.764642,0
99,6,4,0.567281,0
99,6,0,0.346232,1
99,6,4,0.45842,0
99,6,0,0.255008,1
99,6,4,0.353774,1
99,6,0,0.466652,1
99,6,3,0.582946,1
99,6,4,0.690634,0
99,6,3,0.473997,1
99,6,0,0.590092,1
99,6,0,0.696891,1
99,6,1,0.78593,1
99,6,0,0.85427,1
99,6,0,0.903467,1
99,6,5,0.937273,0
99,6,0,0.857666,1
99,6,0,0.905843,1
99,6,1,0.938873,1
99,6,3,0.960816,1
99,6,5,0.975091,0
99,6,0,0.940423,1
99,6,4,0.961832,1
99,6,3,0.975746,0
99,6,5,0.941936,1
99,6,3,0.962823,1
99,6,4,0.976385,1
99,6,1,0.985076,0
99,6,2,0.963788,1
99,6,5,0.977006,1
99,6,0,0.985472,1
99,6,1,0.99085,1
99,6,3,0.994249,0
99,6,0,0.985857,1
99,6,1,0.991094,1
99,6,1,0.994402,1
99,6,3,0.996486,1
99,6,4,0.997796,1
99,6,4,0.998618,0
99,6,2,0.99658,1
99,6,2,0.997855,1
99,6,2,0.998655,0
99,6,4,0.996672,1
99,6,3,0.997913,1
99,6,3,0.998691,1
99,6,1,0.99918,1
99,6,4,0.999486,1
99,6,4,0.999678,1
99,6,3,0.999798,1
99,6,4,0.999874,0
13,6,5,0.557491,1
13,6,6,0.501335,1
33,6,2,0.814201,1
96,6,4,0.539474,1
31,6,4,0.598788,1
21,6,2,0.62201,1
21,6,2,0.621604,1
82,6,0,0.737405,1
8,6,3,0.523936,0
8,6,2,0.425809,1
33,6,2,0.891479,1
7,6,6,0.697624,0
7,6,4,0.482204,1
35,6,0,0.852368,1
80,6,5,0.696429,1
31,6,5,0.704453,1
14,6,7,0.609121,1
14,6,6,0.815863,0
14,6,9,0.107601,0
14,6,6,0.101181,0
14,6,3,0.101169,0
14,6,9,0.101169,0
14,6,3,0.101169,0
14,6,8,0.101169,0
14,6,6,0.101169,0
21,6,1,0.621199,1
21,6,2,0.620794,1
16,6,4,0.624204,0
16,6,2,0.625751,0
17,6,1,0.785714,1
16,6,7,0.627294,0
16,6,2,0.628834,1
68,6,0,0.860927,1
7,6,1,0.598018,1
7,6,0,0.703786,1
30,6,4,0.620155,1
30,6,2,0.650809,1
30,5,3,0.68025,1
30,5,3,0.708309,0
8,5,4,0.458612,1
8,5,2,0.49174,1
8,5,3,0.524908,0
8,5,2,0.426761,1
100,5,3,0.529197,1
100,5,3,0.529046,0
64,5,3,0.539095,1
100,5,3,0.532005,1
100,5,5,0.531851,1
67,5,1,0.693642,1
2,5,5,0.401709,1
107,5,3,0.360784,1
107,5,4,0.441113,0
107,5,8,0.323213,0
107,5,5,0.224423,0
107,5,5,0.149458,0
107,5,2,0.096742,1
107,5,3,0.130875,1
107,5,2,0.174444,0
107,5,9,0.113938,0
107,5,2,0.07291,1
107,5,8,0.099777,0
107,5,5,0.063605,0
107,5,9,0.040321,1
107,5,2,0.056318,0
107,5,8,0.035713,0
107,5,7,0.02283,0
107,5,4,0.014883,1
107,5,7,0.021623,0
107,5,5,0.014143,0
107,5,3,0.009571,0
107,5,6,0.006789,0
107,5,2,0.005102,1
107,5,2,0.008097,1
107,5,4,0.01225,1
107,5,6,0.017992,0
107,5,2,0.01192,1
107,5,9,0.017537,0
107,5,5,0.011642,0
107,5,6,0.008048,0
107,5,7,0.005865,0
107,5,5,0.004543,0
107,5,8,0.003742,0
107,5,7,0.003259,1
107,5,5,0.005536,0
107,5,4,0.004343,1
107,5,2,0.007043,1
107,5,7,0.01079,1
107,5,7,0.015975,1
107,5,6,0.023127,1
3,5,5,0.675676,0
3,5,4,0.677458,1
3,5,2,0.677157,1
3,5,5,0.676855,0
3,5,2,0.678633,1
3,5,3,0.678332,1
3,5,3,0.678031,1
84,5,6,0.314815,1
7,5,2,0.791404,1
7,5,1,0.858311,1
27,5,0,0.686275,1
59,5,9,0.522184,1
59,5,1,0.805711,1
59,5,5,0.939107,1
2,5,3,0.546902,0
2,5,5,0.197144,1
2,5,4,0.30655,1
2,5,4,0.44291,1
2,5,3,0.588319,1
2,5,3,0.719723,1
21,5,4,0.620389,1
21,5,6,0.619984,1
5,5,1,0.756863,1
5,5,2,0.756697,1
94,5,5,0.435,1
33,5,1,0.938655,1
83,5,2,0.551893,1
10,5,3,0.629252,1
10,5,6,0.62869,0
10,5,5,0.629993,1
12,5,2,0.709544,1
23,5,5,0.535055,0
23,5,5,0.536514,0
23,5,4,0.537971,1
23,5,1,0.53744,1
23,5,2,0.536909,1
23,5,6,0.536378,0
23,5,7,0.537835,0
23,5,3,0.539291,1
23,5,5,0.538759,1
23,5,6,0.538227,1
23,5,3,0.537695,1
99,5,4,0.999687,1
105,5,1,0.805195,1
105,5,2,0.805041,1
105,5,0,0.804887,1
105,5,0,0.804734,1
105,5,0,0.80458,1
94,5,4,0.434747,1
50,5,1,0.650964,1
99,5,5,0.999804,0
57,5,1,0.72949,1
27,5,3,0.685973,1
13,5,0,0.445207,1
99,5,1,0.999513,1
15,5,2,0.651332,1
15,5,1,0.809732,1
46,5,3,0.628483,0
7,5,3,0.906293,1
7,5,7,0.939175,1
26,5,0,0.685567,1
26,5,3,0.685266,1
26,5,1,0.684965,1
34,5,2,0.777049,1
31,5,0,0.791932,1
99,5,5,0.999695,0
46,5,2,0.104037,1
46,5,5,0.27002,1
46,5,3,0.482616,1
46,5,2,0.685666,1
46,5,3,0.83195,0
46,5,2,0.109831,1
46,5,7,0.278507,1
46,5,2,0.492009,1
46,5,1,0.693308,1
46,5,2,0.836773,1
46,5,3,0.919891,1
46,5,3,0.96238,1
21,5,3,0.619579,1
21,5,2,0.619174,1
21,5,1,0.61877,1
64,5,4,0.538728,0
100,5,0,0.531697,1
100,5,2,0.531544,0
100,5,0,0.534499,1
100,5,0,0.534343,1
100,5,0,0.534187,1
100,5,0,0.534031,1
100,5,3,0.533876,0
100,5,0,0.536827,1
100,5,4,0.536669,0
100,5,0,0.539616,1
100,5,5,0.539456,0
100,5,3,0.542397,1
100,5,0,0.542235,1
100,5,0,0.542073,1
100,5,0,0.541911,1
100,5,0,0.541749,1
100,5,0,0.541587,1
100,5,3,0.541425,0
64,5,5,0.54043,0
100,5,4,0.544363,1
100,5,5,0.544199,1
100,5,3,0.544035,1
100,5,4,0.543872,0
64,5,3,0.54213,1
100,5,0,0.546805,1
100,5,4,0.546639,1
64,5,5,0.541761,0
100,5,0,0.546473,1
100,5,4,0.546308,1
64,5,2,0.543459,1
100,5,2,0.546143,1
100,5,1,0.545977,1
100,5,5,0.545812,1
52,5,7,0.509449,0
52,5,7,0.259169,0
52,5,8,0.105953,0
52,5,4,0.039208,1
52,5,7,0.076121,1
52,5,4,0.141877,1
52,5,7,0.248551,1
52,5,7,0.397848,0
52,5,6,0.182292,1
8,5,3,0.459577,1
8,5,2,0.49271,1
99,5,3,0.999244,1
80,5,3,0.83873,1
93,5,2,0.385965,1
45,5,2,0.565483,1
7,5,0,0.961015,1
13,5,6,0.390517,1
13,5,6,0.338536,1
34,5,1,0.867665,1
30,5,0,0.620498,1
99,5,4,0.999526,0
99,5,3,0.998826,1
99,5,5,0.999264,0
99,5,2,0.998178,1
99,5,3,0.998858,1
87,5,5,0.460123,0
87,5,4,0.461655,1
87,5,4,0.461201,1
87,5,4,0.460747,1
87,5,6,0.460293,0
87,5,5,0.461826,0
39,5,5,0.55619,1
42,5,3,0.422222,1
42,5,4,0.454971,1
49,5,3,0.385396,1
49,5,5,0.60051,1
49,5,5,0.775103,1
59,5,0,0.982773,1
59,5,3,0.995277,1
59,5,0,0.998716,1
43,5,4,0.53322,1
6,5,8,0.600575,1
83,5,5,0.739861,1
3,5,0,0.677729,1
43,5,1,0.689874,1
18,5,1,0.869048,1
99,5,4,0.999284,0
99,5,4,0.998226,0
99,5,4,0.995613,1
99,5,5,0.997247,1
12,5,3,0.709245,1
28,5,2,0.673913,1
28,5,1,0.673507,1
28,5,1,0.673101,1
28,5,10,0.672694,0
99,5,1,0.998274,1
99,5,0,0.998918,1
99,5,2,0.999322,0
99,5,4,0.99832,0
99,5,3,0.995844,1
5,5,1,0.756531,1
60,5,3,0.704797,1
58,5,4,0.657343,1
50,5,3,0.809489,1
97,5,3,0.672234,1
19,5,2,0.733813,1
82,5,0,0.841384,1
83,5,2,0.865241,1
83,5,2,0.934868,1
83,5,5,0.96965,0
83,5,3,0.155096,1
8,5,3,0.525876,1
82,5,1,0.908427,1
7,5,1,0.975219,1
7,5,1,0.984332,1
99,5,3,0.997393,1
80,5,4,0.920935,1
61,5,5,0.663717,1
61,5,5,0.817852,0
61,5,4,0.109017,0
61,5,8,0.10122,0
61,5,4,0.101203,1
61,5,2,0.265836,1
1,5,2,0.641379,1
1,5,3,0.773713,1
90,5,2,0.575269,1
15,5,2,0.905229,1
15,5,2,0.955154,1
8,5,1,0.558787,1
8,5,1,0.591165,1
8,5,4,0.622752,0
8,5,1,0.526477,1
8,5,2,0.559381,1
21,4,3,0.618365,1
21,4,2,0.617961,1
2,4,2,0.821857,1
2,4,3,0.892331,1
46,4,3,0.982715,1
46,4,2,0.992139,0
46,4,7,0.282486,0
46,4,3,0.101709,1
46,4,3,0.266584,1
46,4,5,0.478777,1
46,4,3,0.682515,1
35,4,0,0.852201,1
30,4,3,0.651139,1
30,4,4,0.680566,0
30,4,4,0.589267,0
30,4,4,0.491459,0
30,4,3,0.394421,0
30,4,8,0.305207,0
30,4,1,0.22875,1
30,4,5,0.253397,0
30,5,5,0.186587,0
30,5,1,0.134469,1
30,5,2,0.151289,0
30,5,0,0.107902,1
30,5,3,0.122038,1
30,5,3,0.137628,1
30,5,5,0.154754,0
30,5,2,0.110481,1
30,5,5,0.124887,1
30,5,6,0.140763,1
21,5,1,0.617556,1
21,5,1,0.617152,1
93,5,8,0.422899,0
92,5,9,0.146789,0
92,5,9,0.126669,0
93,5,2,0.356652,1
92,5,6,0.109079,1
93,5,3,0.392618,1
93,5,2,0.429735,1
88,5,3,0.884615,1
46,5,6,0.829949,1
46,5,4,0.916231,1
46,5,3,0.960587,1
46,5,3,0.981875,1
104,5,5,0.648352,1
104,5,4,0.647792,1
104,5,5,0.647232,1
104,5,9,0.646672,0
99,5,3,0.998365,0
99,5,3,0.995956,1
99,5,6,0.997463,0
99,5,2,0.993731,1
99,5,3,0.996064,1
82,5,3,0.948599,1
14,5,1,0.101169,1
14,5,0,0.29788,1
21,5,1,0.616748,1
21,5,1,0.616343,1
81,5,6,0.565041,1
48,5,6,0.259669,1
82,4,4,0.971619,1
99,4,2,0.997531,1
42,4,4,0.488077,1
42,4,3,0.521255,1
30,4,3,0.158188,1
13,4,7,0.290281,1
13,4,8,0.246457,1
13,4,5,0.207443,1
13,4,7,0.173321,0
13,4,6,0.202406,1
38,4,2,0.704028,1
19,4,1,0.861629,1
97,4,3,0.852852,1
26,4,0,0.684663,1
26,4,1,0.684362,1
26,4,4,0.684061,0
26,4,1,0.685815,1
26,4,4,0.685513,0
26,4,0,0.687262,1
26,4,3,0.686961,1
6,4,1,0.743093,1
6,4,4,0.845212,1
6,4,8,0.910783,0
6,4,1,0.123427,1
6,4,1,0.271506,1
99,0,0,0.55286,1
99,0,2,0.663849,1
99,0,3,0.759249,1
99,0,5,0.834315,0
99,0,4,0.670117,0
99,0,7,0.45057,0
99,0,3,0.249058,1
99,0,3,0.346604,1
95,0,2,0.864253,0
95,0,0,0.865557,1
95,0,2,0.8654,1
99,0,3,0.458828,1
120,0,4,0.711864,1
22,0,0,0.971098,1
3,0,0,0.675978,1
99,0,1,0.575281,0
99,0,5,0.353649,0
99,0,0,0.181412,1
99,0,3,0.261878,0
99,0,4,0.125916,1
99,6,0,0.187634,1
99,6,3,0.269927,1
99,6,5,0.371557,1
99,6,3,0.485822,1
99,6,3,0.601493,0
99,6,0,0.378724,1
99,6,3,0.493454,1
99,6,4,0.608787,1
13,6,5,0.557491,0
13,6,5,0.603157,0
13,6,6,0.647067,1
13,6,2,0.593924,1
13,6,6,0.53853,1
33,6,2,0.814201,1
96,6,1,0.539474,1
31,6,4,0.598788,1
21,6,5,0.62201,1
21,6,1,0.621604,1
82,6,4,0.737405,0
82,6,0,0.107283,1
82,6,1,0.250683,1
82,6,1,0.422273,1
8,6,1,0.523936,1
8,6,1,0.55687,1
33,6,2,0.891479,1
7,6,7,0.697624,1
7,6,4,0.786514,1
7,6,2,0.854702,1
7,6,4,0.903769,0
35,6,1,0.852368,1
80,6,5,0.696429,1
31,6,6,0.704453,1
31,6,5,0.791932,1
31,6,4,0.8587,1
31,6,5,0.906564,0
14,6,6,0.609121,1
21,6,4,0.621199,0
21,6,4,0.622753,0
21,6,1,0.624303,0
21,6,4,0.625849,1
21,6,2,0.625443,1
21,6,6,0.625037,0
21,6,2,0.626582,1
21,6,4,0.626176,1
27,6,4,0.686275,1
68,6,1,0.860927,1
7,6,1,0.791136,1
7,6,1,0.858114,1
30,6,5,0.620155,0
30,6,6,0.523727,1
30,6,6,0.556663,1
30,6,4,0.589084,0
30,6,5,0.491271,1
8,6,2,0.589287,0
8,6,4,0.49148,1
8,6,3,0.52465,1
8,6,4,0.557575,1
100,6,3,0.529197,1
100,6,3,0.529046,1
100,6,5,0.528894,1
100,5,4,0.528743,1
64,5,4,0.539095,1
68,5,1,0.860767,1
67,5,1,0.693642,0
68,5,1,0.860607,1
68,5,0,0.860446,1
2,5,5,0.401709,1
107,5,7,0.360784,1
3,5,1,0.675676,1
3,5,0,0.675375,1
86,5,3,0.532258,1
7,5,2,0.906155,0
7,5,3,0.795682,1
27,5,0,0.685973,1
59,5,0,0.522184,1
2,5,3,0.546902,1
2,5,6,0.68445,0
2,5,2,0.305782,1
2,5,3,0.44202,1
21,5,4,0.62577,0
21,5,6,0.627313,1
21,5,5,0.626907,0
21,5,5,0.628448,1
21,5,7,0.628042,0
21,5,6,0.62958,0
